"ScientificName";"AphiaID";"Synonym";"SynonymID";"Kingdom";"Phylum";"Class";"Order";"Family";"Genus";"locality";"locationID";"higherGeography";"higherGeographyID";"recordStatus";"typeStatus";"establishmentMeans";"invasiveness";"occurrence";"decimalLatitude";"decimalLongitude";"qualityStatus";"Acc_authority";"Citation";"Status";"isMarine";"Higher_GEO";"RGex2";"SbRGex2";"Year";"Period";"REL";"EC";"TC";"TS_Other";"TS_ball";"TS_hull";"COR";"UNA";"UNK";"Total";"Pathway_Probability"
"Ostorhinchus fasciatus";712656;"Apogon fasciatus";209342;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Ostorhinchus";"Turkish part of the Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/25191";"Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/4280";"valid";NA;"Alien";"Uncertain";"Established and expanding";NA;NA;"trusted";"(White, 1790)";"Froese, R. and D. Pauly. Editors. (2025). FishBase. Ostorhinchus fasciatus (White, 1790). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=712656 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostorhinchus fasciatus";712656;"Apogon fasciatus";209342;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Ostorhinchus";"Turkish part of the Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/25191";"Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/4280";"valid";NA;"Alien";"Uncertain";"Established and expanding";NA;NA;"trusted";"(White, 1790)";"Froese, R. and D. Pauly. Editors. (2025). FishBase. Ostorhinchus fasciatus (White, 1790). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=712656 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostorhinchus fasciatus";712656;"Apogon fasciatus";209342;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Ostorhinchus";"Turkish part of the Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/25191";"Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/4280";"valid";NA;"Alien";"Uncertain";"Reported";NA;NA;"trusted";"(White, 1790)";"Froese, R. and D. Pauly. Editors. (2025). FishBase. Ostorhinchus fasciatus (White, 1790). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=712656 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostorhinchus fasciatus";712656;"Apogon fasciatus";209342;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Ostorhinchus";"Turkish part of the Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/25191";"Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/4280";"valid";NA;"Alien";"Uncertain";"Reported";NA;NA;"trusted";"(White, 1790)";"Froese, R. and D. Pauly. Editors. (2025). FishBase. Ostorhinchus fasciatus (White, 1790). Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=712656 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea angasi";397159;"Ostrea angasi";397159;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"French part of the Bay of Biscay";"http://marineregions.org/mrgid/25218";"Bay of Biscay";"http://marineregions.org/mrgid/2359";"valid";NA;"Alien";"Uncertain";"Reported";NA;NA;"trusted";"G. B. Sowerby II, 1871";"MolluscaBase eds. (2025). MolluscaBase. Ostrea angasi G. B. Sowerby II, 1871. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=397159 on 2025-05-16";"accepted";1;"France";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea denselamellosa";397162;"Ostrea denselamellosa";397162;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"French part of the English Channel";"http://marineregions.org/mrgid/25214";"English Channel";"http://marineregions.org/mrgid/2389";"valid";NA;"Alien";"Uncertain";"Reported";NA;NA;"trusted";"Lischke, 1869";"MolluscaBase eds. (2025). MolluscaBase. Ostrea denselamellosa Lischke, 1869. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=397162 on 2025-05-16";"accepted";1;"France";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"European waters (ERMS scope)";"http://marineregions.org/mrgid/7130";"North Atlantic Ocean";"http://marineregions.org/mrgid/1912";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Europe";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Belgian Exclusive Economic Zone";"http://marineregions.org/mrgid/3293";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Belgian Exclusive Economic Zone";"http://marineregions.org/mrgid/3293";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Oostende";"http://marineregions.org/mrgid/25";"Belgium";"http://marineregions.org/mrgid/14";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"De Panne";"http://marineregions.org/mrgid/92";"Belgium";"http://marineregions.org/mrgid/14";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"British Isles";"http://marineregions.org/mrgid/3140";"United Kingdom";"http://marineregions.org/mrgid/2208";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"England";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Grevelingen";"http://marineregions.org/mrgid/17605";"Netherlands";"http://marineregions.org/mrgid/15";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Netherlands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Dutch Exclusive  Economic Zone";"http://marineregions.org/mrgid/5668";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Netherlands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Dutch Exclusive  Economic Zone";"http://marineregions.org/mrgid/5668";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Netherlands";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Oostende";"http://marineregions.org/mrgid/25";"Belgium";"http://marineregions.org/mrgid/14";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Oostende";"http://marineregions.org/mrgid/25";"Belgium";"http://marineregions.org/mrgid/14";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Wadden Sea";"http://marineregions.org/mrgid/2354";"Wadden Sea";"http://marineregions.org/mrgid/2354";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Netherlands";"North-East Atlantic";"Greater North Sea incl. the Kattegat and the English Channel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Wimereux";"http://marineregions.org/mrgid/979";"France";"http://marineregions.org/mrgid/17";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"France";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Wadden Sea";"http://marineregions.org/mrgid/2354";"Wadden Sea";"http://marineregions.org/mrgid/2354";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Netherlands";"North-East Atlantic";"Greater North Sea incl. the Kattegat and the English Channel";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"North Adriatic";"http://marineregions.org/mrgid/7127";"Adriatic Sea";"http://marineregions.org/mrgid/3314";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Mediterranean";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Ukrainian Exclusive Economic Zone";"http://marineregions.org/mrgid/5695";"Ukraine";"http://marineregions.org/mrgid/2196";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Ukraine";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Belgian Exclusive Economic Zone";"http://marineregions.org/mrgid/3293";"North Sea";"http://marineregions.org/mrgid/2350";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Belgium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Irish Exclusive economic Zone";"http://marineregions.org/mrgid/5681";"Ireland";"http://marineregions.org/mrgid/2114";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Ireland";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Swedish part of the Skagerrak";"http://marineregions.org/mrgid/25228";"Skagerrak";"http://marineregions.org/mrgid/2379";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Sweden";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"North Coast of Tunisia";"http://marineregions.org/mrgid/26734";"Tunisia";"http://marineregions.org/mrgid/2214";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Mediterranean";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Monastir Bay";"http://marineregions.org/mrgid/26730";"Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/4280";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Mediterranean";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Tunis Gulf";"http://marineregions.org/mrgid/3883";"Mediterranean Sea - Western Basin";"http://marineregions.org/mrgid/4279";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Mediterranean";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"OSPAR Region II (Greater North Sea)";"http://marineregions.org/mrgid/33322";"North Atlantic Ocean";"http://marineregions.org/mrgid/1912";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"North Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"OSPAR Region III (Celtic Seas)";"http://marineregions.org/mrgid/33323";"North Atlantic Ocean";"http://marineregions.org/mrgid/1912";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Celtic Sea";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Greek Exclusive Economic Zone";"http://marineregions.org/mrgid/5679";"Greece";"http://marineregions.org/mrgid/2099";"valid";NA;NA;NA;NA;NA;NA;"unreviewed";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Mediterranean";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Turkish part of the Black Sea";"http://marineregions.org/mrgid/25206";"Black Sea";"http://marineregions.org/mrgid/3319";"valid";NA;NA;NA;NA;NA;NA;"checked";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Marmara Sea";"http://marineregions.org/mrgid/3369";"Sea of Marmara";"http://marineregions.org/mrgid/3369";"valid";NA;NA;NA;NA;NA;NA;"checked";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Turkish part of the Aegean Sea";"http://marineregions.org/mrgid/25624";"Aegean Sea";"http://marineregions.org/mrgid/3315";"valid";NA;NA;NA;NA;NA;NA;"checked";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Ostrea edulis";140658;"Ostrea edulis";140658;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Ostrea";"Turkish part of the Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/25191";"Mediterranean Sea - Eastern Basin";"http://marineregions.org/mrgid/4280";"valid";NA;NA;NA;NA;NA;NA;"checked";"Linnaeus, 1758";"MolluscaBase eds. (2025). MolluscaBase. Ostrea edulis Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://marinespecies.org/aphia.php?p=taxdetails&id=140658 on 2025-05-16";"accepted";1;"Turkey";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
